actor_id,actor_name,kldb_5_code,skill_id,skill_label,skill_label_de,group,priority,src_baseline,src_ext_1_1,src_ext_2_1,relation_type
IST_MANUEL,Manuel Müller,27304,LINKEDIN:building operations,Building Operations,Building Operations,extension,0.6,False,False,True,
IST_MANUEL,Manuel Müller,27304,LINKEDIN:circuit testing,Circuit Testing,Circuit Testing,extension,0.6,False,False,True,
IST_MANUEL,Manuel Müller,27304,LINKEDIN:cisco switches,Cisco Switches,Cisco Switches,extension,0.6,False,False,True,
IST_MANUEL,Manuel Müller,27304,LINKEDIN:disability insurance,Disability Insurance,Disability Insurance,extension,0.6,False,False,True,
IST_MANUEL,Manuel Müller,27304,LINKEDIN:endpoint protection,Endpoint Protection,Endpoint Protection,extension,0.6,False,False,True,
IST_MANUEL,Manuel Müller,27304,LINKEDIN:fact,FACT,FACT,extension,0.6,False,False,True,
IST_MANUEL,Manuel Müller,27304,BA:K 100001-018,"Industriedesign, Produktdesign","Industriedesign, Produktdesign",extension,1.9823572718778557,False,True,False,
IST_MANUEL,Manuel Müller,27304,BA:K 0700-010,First-Level-Support,First-Level-Support,extension,1.9595198272307988,False,True,False,
IST_MANUEL,Manuel Müller,27304,BA:K 100001-013,"Gestaltung, Design","Gestaltung, Design",extension,1.9283014947604467,False,True,False,
IST_MANUEL,Manuel Müller,27304,BA:K 030206-004,"Berichtswesen, Information","Berichtswesen, Information",extension,1.924579341637009,False,True,False,
IST_MANUEL,Manuel Müller,27304,BA:K 100008-014,Performance (Kunst),Performance (Kunst),extension,1.9104367537649107,False,True,False,
IST_MANUEL,Manuel Müller,27304,BA:K 0711-021,Informatik,Informatik,extension,1.905088956269581,False,True,False,
IST_MANUEL,Manuel Müller,27304,BA:K 0702-046,Datenvisualisierungs- und Analysesoftware Origin,Datenvisualisierungs- und Analysesoftware Origin,extension,1.8624640018123841,False,True,False,
IST_MANUEL,Manuel Müller,27304,BA:K 100100-007,Informationswissenschaften,Informationswissenschaften,extension,1.857609480348109,False,True,False,
IST_MANUEL,Manuel Müller,27304,BA:K 0700-030,Third-Level-Support,Third-Level-Support,extension,1.8441834356051436,False,True,False,
IST_MANUEL,Manuel Müller,27304,BA:K 0700-026,Second-Level-Support,Second-Level-Support,extension,1.842453324894,False,True,False,
IST_MANUEL,Manuel Müller,27304,BA:K 010205-001,Kundendienst,Kundendienst,extension,1.835410605652326,False,True,False,
IST_MANUEL,Manuel Müller,27304,BA:K 030300-043,On-Site-Management,On-Site-Management,extension,1.8244599499877276,False,True,False,
IST_MANUEL,Manuel Müller,27304,ESCO:http://data.europa.eu/esco/skill/e49f4158-9d4c-425d-bf32-dfe89b19840a,plan,planen,extension,1.8207004806465927,False,True,False,
IST_MANUEL,Manuel Müller,27304,BA:K 0700-049,Microsoft Office,Microsoft Office,extension,1.8168836126138954,False,True,False,
IST_MANUEL,Manuel Müller,27304,BA:K 1401-081,CompTIA Zertifizierung Project+,CompTIA Zertifizierung Project+,extension,1.8070784343255752,False,True,False,
IST_MANUEL,Manuel Müller,27304,BA:K 0705-100,"Programmiersprache Basic, Turbo Basic","Programmiersprache Basic, Turbo Basic",extension,1.8030460888431041,False,True,False,
IST_MANUEL,Manuel Müller,27304,BA:K 030300-025,Management,Management,extension,1.7989476363991854,False,True,False,
IST_MANUEL,Manuel Müller,27304,BA:K 0805-034,Statistik,Statistik,extension,1.772836970557286,False,True,False,
IST_MANUEL,Manuel Müller,27304,BA:K 131300-007,Most,Most,extension,1.7682072086154763,False,True,False,
IST_MANUEL,Manuel Müller,27304,BA:K 130801-004,"Computer, Datenverarbeitungsprodukte","Computer, Datenverarbeitungsprodukte",extension,1.751292546497023,False,True,False,
IST_MANUEL,Manuel Müller,27304,BA:K 0703-032,"Softwaretechnik, Software-Engineering","Softwaretechnik, Software-Engineering",extension,1.751292546497023,False,True,False,
IST_MANUEL,Manuel Müller,27304,BA:K 030300-017,Innovationsmanagement,Innovationsmanagement,extension,1.7410870478669591,False,True,False,
IST_MANUEL,Manuel Müller,27304,BA:K 100104-025,"Recherche, Informationsbeschaffung","Recherche, Informationsbeschaffung",extension,1.6986122886681096,False,True,False,
IST_MANUEL,Manuel Müller,27304,BA:K 0806-003,Analysis,Analysis,extension,1.6891772066723978,False,True,False,
IST_MANUEL,Manuel Müller,27304,BA:K 070108-009,Mathematik- und Programmiersoftware Maple,Mathematik- und Programmiersoftware Maple,extension,1.6859513554634211,False,True,False,
IST_MANUEL,Manuel Müller,27304,BA:K 0703-072,A/B-Testing,A/B-Testing,extension,1.6793720283840776,False,True,False,
IST_MANUEL,Manuel Müller,27304,BA:K 070106-028,Automatisierungssoftware UC4,Automatisierungssoftware UC4,extension,1.6793720283840776,False,True,False,
IST_MANUEL,Manuel Müller,27304,BA:K 090001-009,Missionsdienst,Missionsdienst,extension,1.6793720283840776,False,True,False,
IST_MANUEL,Manuel Müller,27304,BA:K 090300-010,Training,Training,extension,1.6726148602870978,False,True,False,
IST_MANUEL,Manuel Müller,27304,BA:K 030000-052,Wertpapiergeschäft,Wertpapiergeschäft,extension,1.6726148602870978,False,True,False,
IST_MANUEL,Manuel Müller,27304,BA:K 070402-010,Projektplanungssoftware MS Project (MS Office),Projektplanungssoftware MS Project (MS Office),extension,1.6621238105123397,False,True,False,
IST_MANUEL,Manuel Müller,27304,BA:K 070104-076,Adobe Muse,Adobe Muse,extension,1.6511731548477413,False,True,False,
IST_MANUEL,Manuel Müller,27304,BA:K 090100-037,Seminarplanung,Seminarplanung,extension,1.6511731548477413,False,True,False,
IST_MANUEL,Manuel Müller,27304,BA:K 0700-023,Operating,Operating,extension,1.643596817473909,False,True,False,
IST_MANUEL,Manuel Müller,27304,BA:K 0702-017,Datenbank Access (MS Office),Datenbank Access (MS Office),extension,1.6397207708399177,False,True,False,
IST_MANUEL,Manuel Müller,27304,BA:K 090200-015,Chirurgie (ärztlich),Chirurgie (ärztlich),extension,1.635783681597883,False,True,False,
IST_MANUEL,Manuel Müller,27304,BA:K 030300-016,Industrial Engineering,Industrial Engineering,extension,1.635783681597883,False,True,False,
IST_MANUEL,Manuel Müller,27304,BA:K 0700-016,Internetkompetenz,Internetkompetenz,extension,1.635783681597883,False,True,False,
IST_MANUEL,Manuel Müller,27304,BA:K 030000-050,"Warentermingeschäft, Termingeschäft","Warentermingeschäft, Termingeschäft",extension,1.6193843609764298,False,True,False,
IST_MANUEL,Manuel Müller,27304,BA:K 0700-070,Microsoft 365,Microsoft 365,extension,1.6107628169586374,False,True,False,
IST_MANUEL,Manuel Müller,27304,BA:K 0705-197,Programmiersprache Go,Programmiersprache Go,extension,1.6107628169586374,False,True,False,
IST_MANUEL,Manuel Müller,27304,ESCO:http://data.europa.eu/esco/skill/7b5cce4d-c7fe-4119-b48f-70aa05391787,computer science,Informatik,extension,1.6107628169586374,False,True,False,
IST_MANUEL,Manuel Müller,27304,BA:K 0702-069,Backup-Software HP Data Protector,Backup-Software HP Data Protector,extension,1.6018332963081177,False,True,False,
IST_MANUEL,Manuel Müller,27304,BA:K 030300-065,"Environmental, Social and Governance (ESG)","Environmental, Social and Governance (ESG)",extension,1.5972460116410687,False,True,False,
IST_MANUEL,Manuel Müller,27304,BA:K 1401-070,Projektmanagement nach PRINCE2,Projektmanagement nach PRINCE2,extension,1.5972460116410687,False,True,False,
IST_MANUEL,Manuel Müller,27304,BA:K 070401-086,Customer-Relationship-Management-Software ACT!,Customer-Relationship-Management-Software ACT!,extension,1.5925729783880305,False,True,False,
IST_MANUEL,Manuel Müller,27304,BA:K 010404-003,Feinkartonagenherstellung,Feinkartonagenherstellung,extension,1.5780057513570365,False,True,False,
IST_MANUEL,Manuel Müller,27304,BA:K 100101-008,Bildschnitt,Bildschnitt,extension,1.5729550745276566,False,True,False,
IST_MANUEL,Manuel Müller,27304,BA:K 010900-000,"Automatisierungstechnik, Prozessautomatisierung","Automatisierungstechnik, Prozessautomatisierung",extension,1.5678002527269728,False,True,False,
IST_MANUEL,Manuel Müller,27304,BA:K 090210-042,Supervision,Supervision,extension,1.5678002527269728,False,True,False,
IST_MANUEL,Manuel Müller,27304,BA:K 070408-009,CALL (Computer Assisted Language Learning),CALL (Computer Assisted Language Learning),extension,1.5625369004275145,False,True,False,
IST_MANUEL,Manuel Müller,27304,BA:K 0400-010,Distributionslogistik,Distributionslogistik,extension,1.5571603491222739,False,True,False,
IST_MANUEL,Manuel Müller,27304,BA:K 0702-072,Storage- und Backupsysteme,Storage- und Backupsysteme,extension,1.5571603491222739,False,True,False,
IST_MANUEL,Manuel Müller,27304,ESCO:http://data.europa.eu/esco/skill/5b671d86-f1fa-4468-947c-374dc6cdf6b8,pregnancy,Schwangerschaft,extension,1.5571603491222739,False,True,False,
IST_MANUEL,Manuel Müller,27304,BA:K 0805-009,Europäische Integration,Europäische Integration,extension,1.55166562244258,False,True,False,
IST_MANUEL,Manuel Müller,27304,BA:K 0400-079,Demand Sensing,Demand Sensing,extension,1.5460474084795652,False,True,False,
IST_MANUEL,Manuel Müller,27304,BA:K 030203-062,Green Marketing,Green Marketing,extension,1.5460474084795652,False,True,False,
IST_MANUEL,Manuel Müller,27304,BA:K 090301-060,Vielseitigkeitsreiten,Vielseitigkeitsreiten,extension,1.5460474084795652,False,True,False,
IST_MANUEL,Manuel Müller,27304,BA:K 0702-048,MS-SQL Server,MS-SQL Server,extension,1.5403000289233906,False,True,False,
IST_MANUEL,Manuel Müller,27304,BA:K 030203-015,Marketing,Marketing,extension,1.5403000289233906,False,True,False,
IST_TIM,Tim Lange,34342,ESCO:http://data.europa.eu/esco/skill/01c4bbed-0449-44c9-9c05-48c30ffdcc22,maintain rotating equipment,rotierende Ausrüstungen warten,baseline,2.0,True,False,False,essential
IST_TIM,Tim Lange,34342,ESCO:http://data.europa.eu/esco/skill/070b9cfc-5052-4567-ab82-cb931eaed700,operate grease gun,Fettpresse bedienen,baseline,2.0,True,False,False,essential
IST_TIM,Tim Lange,34342,ESCO:http://data.europa.eu/esco/skill/09dcef82-f470-49b0-9fa7-795443c79a9d,prepare main engines for navigation operations,Hauptmotoren für den Navigationsbetrieb vorbereiten,baseline,2.0,True,False,False,essential
IST_TIM,Tim Lange,34342,ESCO:http://data.europa.eu/esco/skill/0c04d0af-af50-4463-8ce3-e9968e229237,keep heavy construction equipment in good condition,schwere Baumaschinen instandhalten,baseline,2.0,True,False,False,essential
IST_TIM,Tim Lange,34342,ESCO:http://data.europa.eu/esco/skill/16f22744-64f4-4798-8666-aea6d7d201fc,international waterways,internationale Wasserstraßen,baseline,2.0,True,False,False,essential
IST_TIM,Tim Lange,34342,ESCO:http://data.europa.eu/esco/skill/182915aa-3470-433a-9b12-347511befcde,maintain records of maintenance interventions,Aufzeichnungen über Wartungseingriffe führen,baseline,2.0,True,False,False,essential
IST_TIM,Tim Lange,34342,ESCO:http://data.europa.eu/esco/skill/1a1a04b7-1d4c-414d-a791-7499ddb90a7f,functions of vessel deck equipment,Funktionen der Geräte an Deck eines Schiffes,baseline,2.0,True,False,False,essential
IST_TIM,Tim Lange,34342,ESCO:http://data.europa.eu/esco/skill/1a3660c2-011c-4e96-9b1d-529afc305428,inspect quality of products,Qualität von Erzeugnissen kontrollieren,baseline,2.0,True,False,False,essential
IST_TIM,Tim Lange,34342,ESCO:http://data.europa.eu/esco/skill/1de6b87b-2c7d-49aa-bcc0-3b2ef75f064f,resolve equipment malfunctions,Fehlfunktionen von Ausrüstungsgegenständen beheben,baseline,2.0,True,False,False,essential
IST_TIM,Tim Lange,34342,ESCO:http://data.europa.eu/esco/skill/1f4a4458-af5e-4ddd-bf95-19e67eb1b3c6,repair crane equipment,Krananlagen reparieren,baseline,2.0,True,False,False,essential
IST_TIM,Tim Lange,34342,ESCO:http://data.europa.eu/esco/skill/21bb2766-92b0-4f52-8747-a92fdbdeac9a,use weft preparation technologies,Technologie zur Vorbereitung von Kulierware verwenden,baseline,2.0,True,False,False,essential
IST_TIM,Tim Lange,34342,ESCO:http://data.europa.eu/esco/skill/2522a6ce-3202-4ac8-9f5b-b9cb5a3a83a1,debug software,Softwareprobleme identifizieren und beheben,baseline,2.0,True,False,False,essential
IST_TIM,Tim Lange,34342,ESCO:http://data.europa.eu/esco/skill/25b973c6-68ea-4ff7-bd26-aa76bd08b62a,hydraulic fluid,Hydraulikflüssigkeit,baseline,2.0,True,False,False,essential
IST_TIM,Tim Lange,34342,ESCO:http://data.europa.eu/esco/skill/2a314d49-c071-403b-9cc8-75aea53e7859,manage heavy equipment,schweres Gerät betreuen,baseline,2.0,True,False,False,essential
IST_TIM,Tim Lange,34342,ESCO:http://data.europa.eu/esco/skill/2b57ba73-7fe3-4410-bda4-a3429e4ddab7,international regulations for preventing collisions at sea,Internationale Regeln zur Verhütung von Zusammenstößen auf See,baseline,2.0,True,False,False,essential
IST_TIM,Tim Lange,34342,ESCO:http://data.europa.eu/esco/skill/2bf28253-cf4a-4654-903f-170f3a350e03,execute safety assurance exercises,Qualitätssicherungsaufgaben ausführen,baseline,2.0,True,False,False,essential
IST_TIM,Tim Lange,34342,ESCO:http://data.europa.eu/esco/skill/2c5fbce2-cd76-4ef9-83c4-3a1b9afad015,maintain agricultural machinery,landwirtschaftliche Maschinen warten,baseline,2.0,True,False,False,essential
IST_TIM,Tim Lange,34342,ESCO:http://data.europa.eu/esco/skill/2ee670aa-c687-4ff7-92eb-0abc9b57e5f2,mechanics of vessels,Schiffsmechanik,baseline,2.0,True,False,False,essential
IST_TIM,Tim Lange,34342,ESCO:http://data.europa.eu/esco/skill/301a6581-e983-4bb6-8b31-b3ee2cbc2392,extinguish fires,Brände löschen,baseline,2.0,True,False,False,essential
IST_TIM,Tim Lange,34342,ESCO:http://data.europa.eu/esco/skill/306ca6bc-bacd-434e-91d9-249a518ec71e,metal joining technologies,Metallfügeverfahren,baseline,2.0,True,False,False,essential
IST_TIM,Tim Lange,34342,ESCO:http://data.europa.eu/esco/skill/328733a7-6d84-420d-a65c-2a8014fadc60,record test data,Prüfdaten festhalten,baseline,2.0,True,False,False,essential
IST_TIM,Tim Lange,34342,ESCO:http://data.europa.eu/esco/skill/32b8710b-2e9d-466c-ba27-4cf188e70aaf,test mine equipment,Bergbauausrüstung testen,baseline,2.0,True,False,False,essential
IST_TIM,Tim Lange,34342,ESCO:http://data.europa.eu/esco/skill/3364034e-78b0-4faf-8dab-6b40bec41159,types of lubricants,Arten von Schmiermitteln,baseline,2.0,True,False,False,essential
IST_TIM,Tim Lange,34342,ESCO:http://data.europa.eu/esco/skill/337e06b0-29e3-47bf-95a3-19bd84b311de,manipulate metal,Metall bearbeiten,baseline,2.0,True,False,False,essential
IST_TIM,Tim Lange,34342,ESCO:http://data.europa.eu/esco/skill/351e3f8f-4631-412d-963f-25b5fd4efe48,maintain records of mining operations,Aufzeichnungen über Grubenaktivitäten führen,baseline,2.0,True,False,False,essential
IST_TIM,Tim Lange,34342,ESCO:http://data.europa.eu/esco/skill/36aa8d72-84b2-4abc-a30b-cdee19363cb3,measure parts of manufactured products,Teile von Fertigprodukten messen,baseline,2.0,True,False,False,essential
IST_TIM,Tim Lange,34342,ESCO:http://data.europa.eu/esco/skill/3786b61f-f22e-48d1-af8d-ad4c354534db,manufacturing processes,Fertigungsverfahren,baseline,2.0,True,False,False,essential
IST_TIM,Tim Lange,34342,ESCO:http://data.europa.eu/esco/skill/386774ac-fe5b-431a-b485-9aec0bf5c09e,maintain electrical equipment,elektrische Ausrüstung instand halten,baseline,2.0,True,False,False,essential
IST_TIM,Tim Lange,34342,ESCO:http://data.europa.eu/esco/skill/38eed4e2-7fdd-47e6-a79f-5f29bee6c52a,comply with operational standards for vessels,Betriebsnormen für Schiffe einhalten,baseline,2.0,True,False,False,essential
IST_TIM,Tim Lange,34342,ESCO:http://data.europa.eu/esco/skill/40d243e3-436d-4acc-9481-5d3acaf07665,vessel fuels,Arten von Schiffskraftstoffen,baseline,2.0,True,False,False,essential
IST_TIM,Tim Lange,34342,ESCO:http://data.europa.eu/esco/skill/41ec47dd-08b3-464a-9c45-c706f3e74467,industrial software,Industriesoftware,baseline,2.0,True,False,False,essential
IST_TIM,Tim Lange,34342,ESCO:http://data.europa.eu/esco/skill/44297bbb-306a-46fa-ab1b-fa3fb327ebda,mechanical tools,mechanische Werkzeuge,baseline,2.0,True,False,False,essential
IST_TIM,Tim Lange,34342,ESCO:http://data.europa.eu/esco/skill/465ff64a-1271-4064-8ed1-e969cb68d8b4,perform test run,Testlauf durchführen,baseline,2.0,True,False,False,essential
IST_TIM,Tim Lange,34342,ESCO:http://data.europa.eu/esco/skill/4853efe8-0cdd-42d1-bc5a-6ba5fa9a8b2c,monitor heavy machinery,schweres Gerät überwachen,baseline,2.0,True,False,False,essential
IST_TIM,Tim Lange,34342,ESCO:http://data.europa.eu/esco/skill/49026711-0f2d-42b3-8912-2b897ad05117,moor vessels,Schiffe festmachen,baseline,2.0,True,False,False,essential
IST_TIM,Tim Lange,34342,ESCO:http://data.europa.eu/esco/skill/4a806285-13a0-495b-b383-c3990f8f7d4a,ensure integrity of hull,Unversehrtheit des Schiffsrumpfes sicherstellen,baseline,2.0,True,False,False,essential
IST_TIM,Tim Lange,34342,ESCO:http://data.europa.eu/esco/skill/4c831013-9027-4ec6-83de-c5c19e68d083,work safely with machines,sicher mit Maschinen arbeiten,baseline,2.0,True,False,False,essential
IST_TIM,Tim Lange,34342,ESCO:http://data.europa.eu/esco/skill/5088c536-13fb-4b6b-85e7-4053578e1451,electrical systems used in transportation,im Transportwesen verwendete elektrische Systeme,baseline,2.0,True,False,False,essential
IST_TIM,Tim Lange,34342,ESCO:http://data.europa.eu/esco/skill/50ab7296-bc34-4cb1-9fdb-7cf7b6f80f9c,maintain work standards,Arbeitsstandards aufrechterhalten,baseline,2.0,True,False,False,essential
IST_TIM,Tim Lange,34342,ESCO:http://data.europa.eu/esco/skill/5133ed7b-0785-4c28-825d-1dcf518c4b5b,align components,Bauteile ausrichten,baseline,2.0,True,False,False,essential
IST_TIM,Tim Lange,34342,ESCO:http://data.europa.eu/esco/skill/51826e07-64c9-4d2c-9964-88cfbf131ad2,work as a team in a hazardous environment,in gefährlichem Umfeld als Team arbeiten,baseline,2.0,True,False,False,essential
IST_TIM,Tim Lange,34342,ESCO:http://data.europa.eu/esco/skill/51b4a8c4-6af7-41b7-a68d-f3c2fd63c9ec,de-limb trees,Bäume entästen,baseline,2.0,True,False,False,essential
IST_TIM,Tim Lange,34342,ESCO:http://data.europa.eu/esco/skill/5383a985-85f6-45ac-bb5a-1e4b48bb6e76,operate vessel engine room,Schiffsmaschinenraum führen,baseline,2.0,True,False,False,essential
IST_TIM,Tim Lange,34342,ESCO:http://data.europa.eu/esco/skill/53a1a19b-8b61-481a-9791-70345fb6a335,communicate reports provided by passengers,von Fahrgästen übermittelte Meldungen weiterleiten,baseline,2.0,True,False,False,essential
IST_TIM,Tim Lange,34342,ESCO:http://data.europa.eu/esco/skill/53e864a7-c8ec-4193-a5d9-595c144330f1,clean parts of vessels,Schiffsteile reinigen,baseline,2.0,True,False,False,essential
IST_TIM,Tim Lange,34342,ESCO:http://data.europa.eu/esco/skill/541c8568-1b37-4903-8655-222cc25f8158,apply vessel engine regulations,Vorschriften für Schiffsmotoren anwenden,baseline,2.0,True,False,False,essential
IST_TIM,Tim Lange,34342,ESCO:http://data.europa.eu/esco/skill/54804209-6aac-4ca4-bf3c-aef4fbe18f8c,principles of mechanical engineering,Grundsätze des Maschinenbaus,baseline,2.0,True,False,False,essential
IST_TIM,Tim Lange,34342,ESCO:http://data.europa.eu/esco/skill/554a5829-7383-47cc-9cad-5f9f69de4a79,apply regulations on cargo transport operations,Vorschriften für die Frachtbeförderung anwenden,baseline,2.0,True,False,False,essential
IST_TIM,Tim Lange,34342,ESCO:http://data.europa.eu/esco/skill/556a0f07-b5f2-4dc5-ba00-5b3f60c90643,maintain moulds,Gussformen instandhalten,baseline,2.0,True,False,False,essential
IST_TIM,Tim Lange,34342,ESCO:http://data.europa.eu/esco/skill/572cb305-4ffd-488d-bdba-c60195b41f06,maintain crane equipment,Kranausstattung warten,baseline,2.0,True,False,False,essential
IST_TIM,Tim Lange,34342,ESCO:http://data.europa.eu/esco/skill/575f79e8-8500-4ddf-91ec-5e6de73d35a3,mechanical components of vehicles,mechanische Teile von Fahrzeugen,baseline,2.0,True,False,False,essential
IST_TIM,Tim Lange,34342,ESCO:http://data.europa.eu/esco/skill/5f95f9c9-30ee-4735-ab63-8045ec8f78f8,agricultural equipment,Landmaschinen,baseline,2.0,True,False,False,essential
IST_TIM,Tim Lange,34342,ESCO:http://data.europa.eu/esco/skill/6055f185-3214-491e-975a-cfcc1756fe1d,metal forming technologies,Metallumformtechniken,baseline,2.0,True,False,False,essential
IST_TIM,Tim Lange,34342,ESCO:http://data.europa.eu/esco/skill/6122d586-5978-431f-8e7a-96e61fc1f3fc,wear appropriate protective gear,geeignete Schutzausrüstung tragen,baseline,2.0,True,False,False,essential
IST_TIM,Tim Lange,34342,ESCO:http://data.europa.eu/esco/skill/61d9ad65-6a78-4c72-9824-aeca20d9a102,maintain machinery,Maschinen warten,baseline,2.0,True,False,False,essential
IST_TIM,Tim Lange,34342,ESCO:http://data.europa.eu/esco/skill/6669458f-8692-4c7c-a1f0-bc9cc5310faa,repair mould defects,Fehler an Gussformen reparieren,baseline,2.0,True,False,False,essential
IST_TIM,Tim Lange,34342,ESCO:http://data.europa.eu/esco/skill/68b6ef08-d823-489d-a95c-752ae6f6e6a7,read standard blueprints,Standardbaupläne lesen,baseline,2.0,True,False,False,essential
IST_TIM,Tim Lange,34342,ESCO:http://data.europa.eu/esco/skill/68e66ed6-a171-4350-8ec1-2cfc4cae50e4,hydraulics,Hydraulik,baseline,2.0,True,False,False,essential
IST_TIM,Tim Lange,34342,ESCO:http://data.europa.eu/esco/skill/6b41fcd8-85eb-4b27-b409-05ffcc663a3d,prevent sea pollution,Meeresverschmutzung vermeiden,baseline,2.0,True,False,False,essential
IST_TIM,Tim Lange,34342,ESCO:http://data.europa.eu/esco/skill/6ed2fb8d-3580-497f-8a21-30a0ada5caae,secure working area,Arbeitsbereich sichern,baseline,2.0,True,False,False,essential
IST_TIM,Tim Lange,34342,ESCO:http://data.europa.eu/esco/skill/73567f32-2021-42ee-b30e-02130b010bbb,types of rotating equipment,Arten von rotierenden Ausrüstungen,baseline,2.0,True,False,False,essential
IST_TIM,Tim Lange,34342,ESCO:http://data.europa.eu/esco/skill/74374d09-7a54-4a05-ae78-d5940423de7c,use testing equipment,Prüfeinrichtungen benutzen,baseline,2.0,True,False,False,essential
IST_TIM,Tim Lange,34342,ESCO:http://data.europa.eu/esco/skill/753b1781-ea44-4eea-b84a-f8a76fbd6c4d,install hydraulic systems,Hydrauliksysteme installieren,baseline,2.0,True,False,False,essential
IST_TIM,Tim Lange,34342,ESCO:http://data.europa.eu/esco/skill/755dd3c3-824a-4f39-9935-6f036a8e62b9,manage vessel control systems,Schiffssteuerungsanlagen verwalten,baseline,2.0,True,False,False,essential
IST_TIM,Tim Lange,34342,ESCO:http://data.europa.eu/esco/skill/75f312e1-622b-4751-8d93-815b32feaf8d,pollution prevention,Verhütung von Umweltverschmutzung,baseline,2.0,True,False,False,essential
IST_TIM,Tim Lange,34342,ESCO:http://data.europa.eu/esco/skill/767606b1-9c54-4dbd-8a69-80cc3ab923c1,coordinate fire fighting,Brandbekämpfung koordinieren,baseline,2.0,True,False,False,essential
IST_TIM,Tim Lange,34342,ESCO:http://data.europa.eu/esco/skill/774ee0e0-5d24-48d8-8df0-4b7fea48a578,set up crane,Kran errichten,baseline,2.0,True,False,False,essential
IST_TIM,Tim Lange,34342,ESCO:http://data.europa.eu/esco/skill/7838de1e-d65e-4a3f-b60b-e2213026116f,operate material handling equipment,Geräte für den Materialtransport bedienen,baseline,2.0,True,False,False,essential
IST_TIM,Tim Lange,34342,ESCO:http://data.europa.eu/esco/skill/7adb8473-bcc6-4ff8-9850-76d945d40092,analyse ICT system,IKT-System analysieren,baseline,2.0,True,False,False,essential
IST_TIM,Tim Lange,34342,ESCO:http://data.europa.eu/esco/skill/7c7d8588-5224-473c-bfe8-1fda049eeaaf,repair rotating equipment,rotierende Ausrüstungen reparieren,baseline,2.0,True,False,False,essential
IST_TIM,Tim Lange,34342,ESCO:http://data.europa.eu/esco/skill/7d4d1dae-bcba-47e8-9409-ea52b02ce246,detect malfunctions in engines,Fehlfunktionen in Motoren ausfindig machen,baseline,2.0,True,False,False,essential
IST_TIM,Tim Lange,34342,ESCO:http://data.europa.eu/esco/skill/7f107a85-d6ac-410f-a995-d635c5aa418b,types of metal,Metallsorten,baseline,2.0,True,False,False,essential
IST_TIM,Tim Lange,34342,ESCO:http://data.europa.eu/esco/skill/8215bbba-2f6d-4530-bf41-904d871eaf72,manoeuvre heavy trucks,Schwerlastwagen manövrieren,baseline,2.0,True,False,False,essential
IST_TIM,Tim Lange,34342,ESCO:http://data.europa.eu/esco/skill/822e7177-9868-43b7-a31c-9bea1e8a57ec,diagnose fuel systems,Störungen in Kraftstoffanlagen diagnostizieren,baseline,2.0,True,False,False,essential
IST_TIM,Tim Lange,34342,ESCO:http://data.europa.eu/esco/skill/8699a823-40d0-40cb-8ecc-92ea8b533d64,operate metal fabricating machines,Metallverarbeitungsanlagen bedienen,baseline,2.0,True,False,False,essential
IST_TIM,Tim Lange,34342,ESCO:http://data.europa.eu/esco/skill/87a0c0e6-c114-4ea1-b2d0-933bce1f3c5f,assemble machines,Maschinen montieren,baseline,2.0,True,False,False,essential
IST_TIM,Tim Lange,34342,ESCO:http://data.europa.eu/esco/skill/87a7c61b-732f-40e7-8012-48ed155c20e8,manage ship emergency plans,Notfallpläne für Schiffe handhaben,baseline,2.0,True,False,False,essential
IST_TIM,Tim Lange,34342,ESCO:http://data.europa.eu/esco/skill/87b1c959-236d-4761-b3be-b1c729497f75,fluid mechanics,Strömungsmechanik,baseline,2.0,True,False,False,essential
IST_TIM,Tim Lange,34342,ESCO:http://data.europa.eu/esco/skill/8a4e99e0-f259-4931-888f-604cfdc15b31,perform machine maintenance,Maschinenwartungsarbeiten durchführen,baseline,2.0,True,False,False,essential
IST_TIM,Tim Lange,34342,ESCO:http://data.europa.eu/esco/skill/8dc05a09-f323-48a1-aefb-43d9fcba15aa,types of moulding,Urformverfahren,baseline,2.0,True,False,False,essential
IST_TIM,Tim Lange,34342,ESCO:http://data.europa.eu/esco/skill/8e74635a-abf2-4c5a-a6b2-7d00827573d4,operate drill press,Bohrmaschine bedienen,baseline,2.0,True,False,False,essential
IST_TIM,Tim Lange,34342,ESCO:http://data.europa.eu/esco/skill/8efb6150-2c43-4109-b3cd-41c3451698ea,maintain mechanical equipment,mechanische Ausrüstung instand halten,baseline,2.0,True,False,False,essential
IST_TIM,Tim Lange,34342,ESCO:http://data.europa.eu/esco/skill/9328d71d-e46c-47ff-b48a-af0da294d4f4,european classification of inland waterways,europäische Klassifizierung der Binnenwasserstraßen,baseline,2.0,True,False,False,essential
IST_TIM,Tim Lange,34342,ESCO:http://data.europa.eu/esco/skill/94747ff4-603d-47d4-9780-bf53be41e190,inspect industrial equipment,Industrieanlagen prüfen,baseline,2.0,True,False,False,essential
IST_TIM,Tim Lange,34342,ESCO:http://data.europa.eu/esco/skill/95c35c3a-035f-47c2-90cf-7e934d20fc08,electronics,Elektronik,baseline,2.0,True,False,False,essential
IST_TIM,Tim Lange,34342,ESCO:http://data.europa.eu/esco/skill/962c3758-7fc8-4ee1-95b2-73b5efcd4684,inland waterway ship building,Bau von Binnenschiffen,baseline,2.0,True,False,False,essential
